freOcurr_Id,freOcurr_Group,law_Code,spot_Code,freOcurr_Name,ocurr_Count,injury_Count,dead_Count,sland_Count,sInjury_Count,longitude,latitude,risk
6170228,2016046,4128710400,41287003,경기도 고양시 일산서구 대화동(일산전화국A 부근),3,3,0,2,1,126.7508773,37.67460769,
6180490,2016046,2917010100,29170002,광주광역시 북구 오치동(신일(주) 부근),4,4,0,4,0,126.9014253,35.18736407,
6174046,2016046,2917011300,29170003,광주광역시 북구 각화동(문화금호타운아파트A 부근),3,3,2,1,0,126.9335996,35.18129372,
6180508,2016046,3171025300,31710001,울산광역시 울주군 언양읍(시외버스터미널앞 부근),4,6,0,4,2,129.1271051,35.56321579,
6180509,2016046,3611025021,36110001,세종특별자치시 세종특별자치시 조치원읍(- 인근),3,4,0,3,1,127.29844,36.599825,
6184958,2016046,4117110100,41171002,경기도 안양시 만안구 안양동(안양여고사거리 부근),4,4,0,4,0,126.9183599,37.40215598,
6171198,2016046,4117110100,41171003,경기도 안양시 만안구 안양동(우체국사거리 부근),3,3,0,2,1,126.926061,37.39305325,
6192311,2016046,4131010500,41310001,경기도 구리시 수택동(돌다리사거리 부근),4,4,0,3,0,127.1395903,37.60051337,
6180794,2016046,4131010300,41310002,경기도 구리시 인창동((아름원일아파트앞교차로) 부근),3,3,1,2,0,127.1330061,37.60910171,
6173970,2016046,2917010900,29170004,광주광역시 북구 운암동(동운고가 부근),3,3,1,2,0,126.8844494,35.17284843,
6180489,2016046,2917010100,29170005,광주광역시 북구 중흥동(깻잎통닭 부근),3,3,1,1,1,126.9058665,35.17256394,
6184949,2016046,4111112900,41111001,경기도 수원시 장안구 파장동(보건환경연구원앞 부근),5,5,0,4,1,126.9956005,37.30869478,
6184950,2016046,4111113500,41111002,경기도 수원시 장안구 송죽동(경남아너스빌 부근),4,4,0,1,3,126.9969548,37.30109673,
6180526,2016046,4117110200,41171004,경기도 안양시 만안구 석수동(관악회관 부근),3,3,0,2,1,126.9098398,37.41972819,
6180527,2016046,4117310400,41173001,경기도 안양시 동안구 호계동(범계역D 부근),5,5,1,4,0,126.9516372,37.39009784,
6180796,2016046,4131010400,41310003,경기도 구리시 교문동(한성아파트앞사거리 부근),3,3,0,2,1,127.139244,37.59247896,
6174356,2016046,4136037021,41360001,경기도 남양주시 퇴계원면(퇴계원사거리 부근),6,6,1,3,2,127.1407107,37.6476959,
6184634,2016046,2917010200,29170006,광주광역시 북구 유동(잉크충전 부근),3,3,1,0,2,126.9009277,35.15892961,
6172786,2016046,2917010700,29170007,광주광역시 북구 용봉동(티엔지학원 부근),3,3,0,3,0,126.9011071,35.17903646,
6174015,2016046,4111113400,41111003,경기도 수원시 장안구 영화동(운동장사거리 부근),3,3,0,1,2,127.0090319,37.29536556,
6184951,2016046,4111312600,41113001,경기도 수원시 권선구 세류동(유천사거리 부근),3,3,0,1,2,127.0125318,37.2592359,
6172794,2016046,4117310100,41173002,경기도 안양시 동안구 비산동(비산사거리 부근),4,4,0,4,0,126.9335112,37.39835319,
6173971,2016046,4117310400,41173003,경기도 안양시 동안구 호계동(주공아파트 부근),3,3,0,3,0,126.9482862,37.39565584,
6174276,2016046,4136025321,41360002,경기도 남양주시 진접읍((진접농협앞) 부근),4,4,0,2,2,127.1834971,37.71912216,
6174011,2016046,4137010100,41370001,경기도 오산시 오산동(롯데마트사거리 부근),3,6,0,5,1,127.0734778,37.14936282,
6180493,2016046,2917011000,29170008,광주광역시 북구 우산동(김경수정형외과 부근),3,3,0,1,2,126.9260466,35.174204,
6180495,2016046,3011011900,30110001,대전광역시 동구 정동(대전역네거리 부근),9,10,0,3,7,127.4330662,36.33083187,
6174060,2016046,4111513500,41115001,경기도 수원시 팔달구 매산로2가(배도형한의원 부근),4,4,1,1,2,127.007005,37.26882018,
6184953,2016046,4111514000,41115002,경기도 수원시 팔달구 우만동(못골사거리 부근),4,4,0,1,3,127.0276216,37.28545018,
6173784,2016046,4117310200,41173004,경기도 안양시 동안구 관양동(IGA마트 부근),3,3,0,2,1,126.9545427,37.40378819,
6185264,2016046,4119510200,41195001,경기도 부천시 원미구 심곡동(부천북부역사거리 부근),8,9,0,4,4,126.7829924,37.48618916,
6185589,2016046,4139010200,41390001,경기도 시흥시 신천동(신천사거리 부근),6,6,0,2,4,126.7849576,37.44061312,
6173837,2016046,4139013200,41390002,경기도 시흥시 정왕동(평양안마 부근),4,4,0,4,0,126.7359686,37.34574676,
6184637,2016046,3011010700,30110002,대전광역시 동구 판암동(판암초교입구삼거리 부근),4,6,2,3,1,127.4604917,36.3175231,
6174202,2016046,3011010900,30110003,대전광역시 동구 용운동(화인종합장식 부근),4,4,0,2,2,127.4548316,36.32795157,
6170237,2016046,4111514100,41115003,경기도 수원시 팔달구 인계동(시청지하차도 부근),3,3,1,1,1,127.0246232,37.26507934,
6184952,2016046,4111514100,41115004,경기도 수원시 팔달구 인계동(민화통신(주) 부근),3,3,0,3,0,127.0331508,37.2779581,
6174049,2016046,4119510900,41195002,경기도 부천시 원미구 상동(중동사거리 부근),3,3,1,2,0,126.7651395,37.4882743,
6185265,2016046,4119710200,41197001,경기도 부천시 소사구 심곡본동(부천남부역사거리 부근),10,11,0,7,4,126.7800451,37.4830848,
6179510,2016046,1171010100,11710001,서울특별시 송파구 잠실동(송파구청 부근),4,6,0,4,1,127.1065153,37.51529061,
6184630,2016046,2823710600,28237005,인천광역시 부평구 갈산동(프리스쿨 부근),3,3,0,3,0,126.726129,37.51171835,
6173924,2016046,3011011800,30110004,대전광역시 동구 삼성동(삼성사거리 부근),3,3,0,3,0,127.4281275,36.33733258,
6180497,2016046,3011010100,30110005,대전광역시 동구 원동(원동사거리 부근),3,3,0,2,1,127.4359334,36.32717493,
6180510,2016046,4111710100,41117001,경기도 수원시 영통구 매탄동(태백장&숯불갈비 부근),3,3,0,3,0,127.0453411,37.26401349,
6184954,2016046,4113110300,41131001,경기도 성남시 수정구 수진동(탄리사거리 부근),11,11,0,8,3,127.1349376,37.44190348,
6180786,2016046,4119710100,41197002,경기도 부천시 소사구 소사본동(소사사거리 부근),8,9,1,0,7,126.7943129,37.48125635,
6173919,2016046,4119710400,41197003,경기도 부천시 소사구 괴안동(괴안삼거리 부근),5,5,0,4,1,126.8050107,37.48114252,
6180479,2016046,2823710100,28237006,인천광역시 부평구 부평동(굴다리오거리 부근),3,3,0,2,1,126.7296763,37.49021968,
6184629,2016046,2823710100,28237007,인천광역시 부평구 부평동(우드후랜드(베네치아) 부근),3,3,0,2,1,126.7247006,37.49614388,
6171223,2016046,3011011400,30110006,대전광역시 동구 가양동(목원어린이집 부근),3,3,0,2,1,127.4403438,36.34722021,
6173801,2016046,3011011600,30110007,대전광역시 동구 성남동(성남네거리 부근),2,2,2,0,0,127.4359807,36.34057358,
6184955,2016046,4113110300,41131002,경기도 성남시 수정구 수진동(태평역사거리 부근),8,8,0,5,2,127.1275708,37.43998413,
6180518,2016046,4113110300,41131003,경기도 성남시 수정구 수진동(수진제2주차장 부근),6,6,0,5,1,127.1344778,37.43551677,
6185266,2016046,4119710100,41197004,경기도 부천시 소사구 소사본동(유리벽옷수선(핸드메이드) 부근),4,4,1,2,1,126.7992001,37.47518956,
6173430,2016046,4119710500,41197005,경기도 부천시 소사구 송내동(중동고가차도 부근),3,3,0,2,1,126.7637956,37.48458842,
6173795,2016046,2824510200,28245001,인천광역시 계양구 계산동(쌍용자동차 작전영업소 부근),5,5,1,3,1,126.72245,37.52972424,
6174018,2016046,2824510500,28245002,인천광역시 계양구 임학동(임학사거리 부근),4,4,0,3,1,126.7379322,37.54421957,
6180496,2016046,3011011800,30110008,대전광역시 동구 삼성동(대일볼트 부근),2,2,1,1,0,127.4212323,36.34400921,
6174289,2016046,3014011100,30140001,대전광역시 중구 부사동(보문오거리 부근),5,5,0,2,3,127.4349672,36.31302182,
6174092,2016046,4113110300,41131004,경기도 성남시 수정구 수진동(수진역사거리 부근),5,5,1,2,2,127.1408353,37.43771649,
6170558,2016046,4113110200,41131005,경기도 성남시 수정구 태평동(예일병원사거리 부근),3,3,0,2,1,127.1403254,37.4450521,
6174331,2016046,4119910300,41199001,경기도 부천시 오정구 작동(성곡삼거리 부근),4,4,0,4,0,126.8037433,37.51654007,
6173922,2016046,4119910700,41199002,경기도 부천시 오정구 삼정동(삼정사거리입구B 부근),3,3,0,3,0,126.770158,37.52004183,
6180480,2016046,2824510200,28245003,인천광역시 계양구 계산동(부평교단 부근),3,3,0,2,1,126.7286421,37.54449595,
6184632,2016046,2826011200,28260001,인천광역시 서구 가좌동(창대빌딩 부근),4,4,0,3,1,126.6717873,37.49736129,
6173861,2016046,3014011700,30140002,대전광역시 중구 산성동(산성네거리 부근),4,4,0,1,3,127.3875689,36.30489976,
6184638,2016046,3014011300,30140003,대전광역시 중구 오류동(B&G미용실 부근),3,3,1,0,1,127.4041787,36.32376257,
6184956,2016046,4113310100,41133001,경기도 성남시 중원구 성남동(모란삼거리 부근),9,9,0,4,5,127.1290787,37.4316957,
6175030,2016046,4113310500,41133002,경기도 성남시 중원구 상대원동(슬리민속학원 부근),3,3,2,1,0,127.1656078,37.4390601,
6180787,2016046,4121010100,41210001,경기도 광명시 광명동(광명사거리 부근),5,5,0,5,0,126.8543553,37.47951455,
6174230,2016046,4121010100,41210002,경기도 광명시 광명동(광명6동삼거리 부근),4,4,0,1,1,126.8515294,37.47341199,
6186229,2016046,4611010400,46110001,전라남도 목포시 대성동((하나하나사진관) 부근),6,6,0,3,3,126.3782467,34.79892027,
6173825,2016046,4611010900,46110002,전라남도 목포시 대안동(무안동 부근),5,5,1,2,2,126.3846241,34.78798024,
6185592,2016046,4146510100,41465001,경기도 용인시 수지구 풍덕천동(공문교육연구원(주)수지점 부근),6,6,0,3,1,127.0958212,37.32320471,
6174160,2016046,4146510200,41465002,경기도 용인시 수지구 죽전동(굴량들A 부근),5,5,0,3,2,127.1073511,37.32537928,
6171222,2016046,4278025921,42780001,강원도 철원군 동송읍(용우동 부근),3,3,0,1,2,127.2181796,38.20816247,
6180811,2016046,4283025021,42830001,강원도 양양군 양양읍(은하장여관 부근),7,8,0,6,2,128.6230351,38.07464119,
6180832,2016046,4480025300,44800002,충청남도 홍성군 광천읍(광천오거리 부근),3,3,0,1,2,126.6249598,36.50315276,
6174122,2016046,4482525022,44825001,충청남도 태안군 태안읍(연인궁 가요클럽 부근),4,4,0,3,1,126.2956319,36.75431094,
6186868,2016046,4611010200,46110003,전라남도 목포시 산정동(성암빌딩 부근),4,4,1,2,1,126.3930598,34.79459392,
6173979,2016046,4611015800,46110004,전라남도 목포시 상동(버스터미널 부근),3,3,2,1,0,126.4176866,34.81142583,
6185593,2016046,4148025622,41480001,경기도 파주시 법원읍(불타는구공탄 부근),6,6,1,3,1,126.8741008,37.84918802,
6174081,2016046,4148010100,41480002,경기도 파주시 금촌동((금촌한의원) 부근),5,5,0,2,3,126.7744542,37.76401229,
6185599,2016046,4311111100,43111001,충청북도 청주시 상당구 석교동(창문외과의원 부근),7,8,0,5,3,127.491589,36.62808947,
6173999,2016046,4311110800,43111002,충청북도 청주시 상당구 서운동((중부매일) 부근),5,5,1,0,3,127.4929644,36.63224157,
6173951,2016046,4482525321,44825002,충청남도 태안군 안면읍(안면철물 부근),3,3,1,2,0,126.3456565,36.51774478,
6185919,2016046,4511114700,45111001,전라북도 전주시 완산구 서노송동(더댄스스쿨 부근),6,6,1,3,2,127.1448062,35.82397283,
6186870,2016046,4611010200,46110005,전라남도 목포시 산정동((홈비디오) 부근),3,3,0,3,0,126.3911435,34.78943462,
6186232,2016046,4611010100,46110006,전라남도 목포시 용당동((동부시장6길동부시장5길) 부근),3,3,0,2,1,126.3936031,34.80433586,
6185594,2016046,4148026200,41480003,경기도 파주시 조리읍((봉일아파트앞) 부근),4,4,0,2,2,126.8057191,37.74411716,
6171196,2016046,4148010100,41480004,경기도 파주시 금촌동((양평해장국앞) 부근),3,3,0,3,0,126.7753935,37.75850206,
6174305,2016046,4311111200,43111003,충청북도 청주시 상당구 수동((청수빌딩) 부근),5,6,0,3,3,127.4919569,36.64040908,
6173115,2016046,4311112000,43111004,충청북도 청주시 상당구 금천동((진주아파트A동) 부근),4,4,2,0,2,127.4943185,36.62353315,
6180834,2016046,4511111100,45111002,전라북도 전주시 완산구 전동(한국스카우트연맹(사)전북연맹 부근),5,5,0,4,1,127.1473212,35.81756541,
6174177,2016046,4511111100,45111003,전라북도 전주시 완산구 전동(홍가축병원 부근),5,5,0,4,1,127.1494306,35.81167987,
6186871,2016046,4611011600,46110007,전라남도 목포시 상락동2가((서울상회) 부근),3,3,0,1,2,126.3885231,34.78662376,
6180843,2016046,4611010200,46110008,전라남도 목포시 산정동((무안기사식당) 부근),2,2,2,0,0,126.3727454,34.80831797,
6174082,2016046,4157010100,41570001,경기도 김포시 북변동((한일아파트앞) 부근),6,6,1,4,1,126.7060181,37.62877045,
6180803,2016046,4157010400,41570002,경기도 김포시 장기동(청송마을입구 부근),3,3,0,3,0,126.6719338,37.65199134,
6180819,2016046,4311210700,43112001,충청북도 청주시 서원구 수곡동((산남주공2단지아파트201동) 부근),4,5,0,1,3,127.4763294,36.61829319,
6192312,2016046,4311210700,43112002,충청북도 청주시 서원구 수곡동((세원청실아파트103동) 부근),3,3,0,3,0,127.4735879,36.61551477,
6186224,2016046,4511110400,45111004,전라북도 전주시 완산구 중앙동4가(완산약업사 부근),4,4,0,3,1,127.1423415,35.81483552,
6186225,2016046,4511113200,45111005,전라북도 전주시 완산구 평화동1가(평가2단지종합상가 부근),4,4,0,3,1,127.1407902,35.79731056,
6186869,2016046,4611010200,46110009,전라남도 목포시 산정동((목포오일총판) 부근),2,2,1,0,1,126.397237,34.7934521,
6180846,2016046,4613011300,46130001,전라남도 여수시 서교동(서교동로타리 부근),13,14,2,8,4,127.7276984,34.74034856,
6185595,2016046,4159034000,41590001,경기도 화성시 송산면((송산버스터미널앞교차로) 부근),5,5,0,4,1,126.7380321,37.21368653,
6170866,2016046,4159025324,41590002,경기도 화성시 봉담읍(평생플러스빌아파트 부근),4,4,0,4,0,126.9733396,37.22323587,
6172489,2016046,4311210100,43112003,충청북도 청주시 서원구 사직동((예술2로국보로) 부근),3,3,0,1,2,127.4755567,36.64289497,
6185904,2016046,4311311500,43113001,충청북도 청주시 흥덕구 봉명동(봉명사거리 부근),6,6,1,4,1,127.4635185,36.64327619,
6173866,2016046,4511113200,45111006,전라북도 전주시 완산구 평화동1가(꽃밭정이네거리 부근),3,3,0,3,0,127.132071,35.79560624,
6173872,2016046,4511113400,45111007,전라북도 전주시 완산구 평화동3가(구두수선 부근),3,3,0,3,0,127.1304575,35.78793752,
6186236,2016046,4613010800,46130002,전라남도 여수시 교동((주)스카이정보통신 부근),9,10,0,5,5,127.7320871,34.74026648,
6186235,2016046,4613010900,46130003,전라남도 여수시 군자동(중앙동로타리 부근),6,7,0,3,4,127.7362868,34.74020324,
6180804,2016046,4159041000,41590003,경기도 화성시 정남면(정남교 부근),3,3,0,2,0,126.9833836,37.16975055,
6173902,2016046,4159011700,41590004,경기도 화성시 병점동(병점사거리 부근),3,4,0,1,3,127.034923,37.20772818,
6185905,2016046,4311311400,43113002,충청북도 청주시 흥덕구 복대동(김밥마당 부근),4,5,0,4,0,127.4395464,36.63254762,
6185907,2016046,4311410100,43114001,충청북도 청주시 청원구 우암동(우암사거리 부근),6,6,0,3,3,127.4860016,36.64951823,
6173107,2016046,4511112100,45111008,전라북도 전주시 완산구 남노송동(병무청오거리 부근),3,3,0,2,1,127.1529219,35.82079633,
6186226,2016046,4511114700,45111009,전라북도 전주시 완산구 서노송동(김애심머리사랑 부근),2,2,1,1,0,127.1453357,35.82770344,
6181105,2016046,4613013500,46130004,전라남도 여수시 선원동(쌍봉사거리 부근),5,5,0,4,1,127.6627129,34.76753841,
6192314,2016046,4613011500,46130005,전라남도 여수시 봉산동(OK익스프레스 부근),5,5,0,3,2,127.7211058,34.73590814,
6173954,2016046,4159025921,41590005,경기도 화성시 향남읍((발안지구대앞교차로) 부근),3,3,0,1,2,126.9080201,37.13215613,
6180805,2016046,4161010100,41610001,경기도 광주시 경안동(연세피부비뇨기과 부근),5,5,0,4,1,127.2579261,37.40978813,
